id,timestamp,type,direction,grade,confidence,setup,current_price,reason_list,engine_version
bb2c836e-4280-4e4e-b749-359bf8224e22,2026-08-13T13:30:31.719545,Trading,Short,A,80,ema,57810.0,"Trend: Close 57810.00 below VWAP 57849.51, slope -5.12 (entered, exits above -4.30) | Pullback: High 57837.80 >= EMA10 57833.03 > Close 57810.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 3.73 >= 1.30 (720 in 32s -> projected 6810) | Open Interest: OI 2117130 -> 2117160 (+0.00%) | Poc: Close 57810.00 at POC 57817.50 | Vah: Close 57810.00 below VAH 57885.00 | Val: Close 57810.00 above VAL 57765.00 | Vwap Pullback: No pullback to VWAP 57849.51 | Vwap Rejection: Close 57810.00 held 100% of range below VWAP 57849.51",b3620733
e1efad9d-19b8-4307-82d4-a1b411986284,2026-08-13T13:32:15.781523,Trading,Long,A,80,ema+vwap,57849.8,"Trend: Close 57849.80 above VWAP 57849.28, slope +7.85 (entered, exits below +4.30) | Pullback: Low 57806.00 <= EMA10 57840.27 < Close 57849.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 2.54 >= 1.25 (2100 in 136s -> projected 4640) | Open Interest: OI 2117130 -> 2117100 (-0.00%) | Poc: Close 57849.80 above POC 57817.50 | Vah: Close 57849.80 below VAH 57885.00 | Val: Close 57849.80 above VAL 57765.00 | Vwap Pullback: Low 57806.00 within 10 of VWAP 57849.28 < Close 57849.80 | Vwap Rejection: Close 57849.80 held 100% of range above VWAP 57849.28",b3620733
fccd8272-b9eb-40fa-9e06-588b7a03c278,2026-08-13T13:42:03.987835,Trading,Short,B,65,vwap,57846.4,"Trend: Close 57846.40 below VWAP 57849.30, slope -1.56 (holding, exits above +4.30) | Pullback: Low 57842.40 <= EMA10 57843.03 < Close 57846.40 | Rejection: No rejection pattern | Volume: Projected relative volume 0.89 in Normal band (690 in 124s -> projected 1670) | Open Interest: OI 2116290 -> 2116200 (-0.00%) | Poc: Close 57846.40 above POC 57817.50 | Vah: Close 57846.40 below VAH 57885.00 | Val: Close 57846.40 above VAL 57770.00 | Vwap Pullback: High 57871.80 within 10 of VWAP 57849.30 > Close 57846.40 | Vwap Rejection: Close 57846.40 held 86% of range below VWAP 57849.30",b3620733
c7aa5438-eea4-4132-a6c9-f187576283b9,2026-08-13T13:43:38.023473,Trading,Long,B,65,ema+vwap,57869.4,"Trend: Close 57869.40 above VWAP 57849.35, slope +4.00 (holding, exits below -4.30) | Pullback: Low 57842.40 <= EMA10 57847.21 < Close 57869.40 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.95 in Normal band (1290 in 218s -> projected 1775) | Open Interest: OI 2116290 -> 2116560 (+0.01%) | Poc: Close 57869.40 above POC 57817.50 | Vah: Close 57869.40 below VAH 57885.00 | Val: Close 57869.40 above VAL 57770.00 | Vwap Pullback: Low 57842.40 within 10 of VWAP 57849.35 < Close 57869.40 | Vwap Rejection: Close 57869.40 held 83% of range above VWAP 57849.35",b3620733
9f053917-229d-4580-840a-7b695e80b96f,2026-08-13T15:05:41.733910,Trading,Short,A,80,vwap,57851.0,"Trend: Close 57851.00 below VWAP 57853.81, slope -5.16 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.82 >= 1.30 (450 in 42s -> projected 3235) | Open Interest: OI 2112660 -> 2112660 (+0.00%) | Poc: Close 57851.00 above POC 57817.50 | Vah: Close 57851.00 below VAH 57900.00 | Val: Close 57851.00 above VAL 57790.00 | Vwap Pullback: High 57863.60 within 10 of VWAP 57853.81 > Close 57851.00 | Vwap Rejection: Close 57851.00 held 100% of range below VWAP 57853.81",b3620733
d89fa539-bf72-40bc-8e82-348661c21e0b,2026-08-13T15:20:32.059982,Trading,Short,A,80,ema+vwap,57850.0,"Trend: Close 57850.00 below VWAP 57854.09, slope -5.90 (entered, exits above -4.30) | Pullback: High 57869.00 >= EMA10 57864.27 > Close 57850.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 2.78 >= 1.25 (570 in 32s -> projected 5334) | Open Interest: OI 2110290 -> 2110290 (+0.00%) | Poc: Close 57850.00 below POC 57872.50 | Vah: Close 57850.00 below VAH 57900.00 | Val: Close 57850.00 above VAL 57790.00 | Vwap Pullback: High 57869.00 within 10 of VWAP 57854.09 > Close 57850.00 | Vwap Rejection: Close 57850.00 held 100% of range below VWAP 57854.09",b3620733
54fb5e7d-4060-4c4f-94aa-e3442f7532ae,2026-08-14T09:21:18.571914,Trading,Short,A+,95,vwap,57705.0,"Trend: Close 57705.00 below VWAP 57762.91, slope -6.36 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 5.42 >= 1.25 (4200 in 79s -> projected 16036) | Open Interest: OI 2104650 -> 2106420 (+0.08%) | Poc: Close 57705.00 below POC 57722.50 | Vah: Close 57705.00 below VAH 57815.00 | Val: Close 57705.00 below VAL 57720.00 | Vwap Pullback: High 57753.60 within 10 of VWAP 57762.91 > Close 57705.00 | Vwap Rejection: Close 57705.00 held 100% of range below VWAP 57762.91",b3620733
a97509b9-6e99-4e7c-a2f2-c44a59adfe32,2026-08-14T09:28:50.819696,Trading,Short,A+,95,vwap,57725.0,"Trend: Close 57725.00 below VWAP 57751.89, slope -4.55 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.56 >= 1.25 (4020 in 231s -> projected 5225) | Open Interest: OI 2108730 -> 2110680 (+0.09%) | Poc: Close 57725.00 at POC 57722.50 | Vah: Close 57725.00 below VAH 57795.00 | Val: Close 57725.00 above VAL 57705.00 | Vwap Pullback: High 57750.00 within 10 of VWAP 57751.89 > Close 57725.00 | Vwap Rejection: Close 57725.00 held 67% of range below VWAP 57751.89",b3620733
5da4794a-a8de-44be-b4fd-5036c4974724,2026-08-14T09:33:20.914030,Trading,Long,A+,95,vwap,57730.2,"Trend: Close 57730.20 above VWAP 57728.11, slope +6.62 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 7.13 >= 1.25 (17220 in 201s -> projected 25713) | Open Interest: OI 2111040 -> 2114760 (+0.18%) | Poc: Close 57730.20 at POC 57722.50 | Vah: Close 57730.20 below VAH 57780.00 | Val: Close 57730.20 above VAL 57705.00 | Vwap Pullback: Low 57654.80 within 10 of VWAP 57728.11 < Close 57730.20 | Vwap Rejection: Close 57730.20 held 100% of range above VWAP 57728.11",b3620733
c51ff1d4-073b-480d-ad2e-c39277a7e1c1,2026-08-14T09:36:22.975747,Trading,Long,B,65,vwap,57748.0,"Trend: Close 57748.00 above VWAP 57727.63, slope +6.18 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 0.96 in Normal band (1200 in 83s -> projected 4339) | Open Interest: OI 2114040 -> 2114160 (+0.01%) | Poc: Close 57748.00 above POC 57722.50 | Vah: Close 57748.00 below VAH 57760.00 | Val: Close 57748.00 above VAL 57665.00 | Vwap Pullback: Low 57714.00 within 10 of VWAP 57727.63 < Close 57748.00 | Vwap Rejection: Close 57748.00 held 99% of range above VWAP 57727.63",b3620733
2ac2568f-0b1b-49eb-ad32-8938c98bcb54,2026-08-14T09:46:19.184507,Trading,Long,B,65,ema,57785.0,"Trend: Close 57785.00 above VWAP 57731.90, slope +4.91 (entered, exits below +4.30) | Pullback: Low 57744.20 <= EMA10 57776.12 < Close 57785.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.96 in Normal band (1230 in 79s -> projected 4660) | Open Interest: OI 2115510 -> 2115270 (-0.01%) | Poc: Close 57785.00 above POC 57737.50 | Vah: Close 57785.00 above VAH 57780.00 | Val: Close 57785.00 above VAL 57690.00 | Vwap Pullback: No pullback to VWAP 57731.90 | Vwap Rejection: Close 57785.00 held 100% of range above VWAP 57731.90",b3620733
f7e92e0a-55d1-4b58-98b2-d8551c63419d,2026-08-14T09:48:03.233835,Trading,Long,A,80,ema+vwap,57799.0,"Trend: Close 57799.00 above VWAP 57734.39, slope +0.73 (holding, exits below -4.30) | Pullback: Low 57744.20 <= EMA10 57778.66 < Close 57799.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.31 >= 1.30 (3870 in 183s -> projected 6336) | Open Interest: OI 2115510 -> 2115150 (-0.02%) | Poc: Close 57799.00 above POC 57737.50 | Vah: Close 57799.00 above VAH 57780.00 | Val: Close 57799.00 above VAL 57690.00 | Vwap Pullback: Low 57744.20 within 10 of VWAP 57734.39 < Close 57799.00 | Vwap Rejection: Close 57799.00 held 98% of range above VWAP 57734.39",b3620733
6225caa8-b749-4ad2-867c-fa1b86e9f021,2026-08-14T09:56:21.414948,Trading,Long,A,80,vwap,57770.0,"Trend: Close 57770.00 above VWAP 57750.01, slope +5.09 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.41 >= 1.25 (2190 in 81s -> projected 8070) | Open Interest: OI 2121780 -> 2122470 (+0.03%) | Poc: Close 57770.00 above POC 57742.50 | Vah: Close 57770.00 below VAH 57805.00 | Val: Close 57770.00 above VAL 57705.00 | Vwap Pullback: Low 57742.00 within 10 of VWAP 57750.01 < Close 57770.00 | Vwap Rejection: Close 57770.00 held 100% of range above VWAP 57750.01",b3620733
e01bfaa5-f392-47c3-ae77-dbc9b82b836e,2026-08-14T09:57:49.446621,Trading,Short,B,65,ema+vwap,57744.6,"Trend: Close 57744.60 below VWAP 57750.05, slope -4.62 (entered, exits above -4.30) | Pullback: High 57775.00 >= EMA10 57772.99 > Close 57744.60 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.90 in Normal band (2910 in 169s -> projected 5152) | Open Interest: OI 2121780 -> 2122530 (+0.04%) | Poc: Close 57744.60 at POC 57742.50 | Vah: Close 57744.60 below VAH 57805.00 | Val: Close 57744.60 above VAL 57705.00 | Vwap Pullback: High 57775.00 within 10 of VWAP 57750.05 > Close 57744.60 | Vwap Rejection: Close 57744.60 held 92% of range below VWAP 57750.05",b3620733
5204e302-1290-4061-b3fb-fdf53987c958,2026-08-14T10:30:42.108523,Trading,Short,A,80,vwap,57735.0,"Trend: Close 57735.00 below VWAP 57764.88, slope -5.70 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 2.06 >= 1.30 (1770 in 42s -> projected 12611) | Open Interest: OI 2129670 -> 2129850 (+0.01%) | Poc: Close 57735.00 at POC 57742.50 | Vah: Close 57735.00 below VAH 57825.00 | Val: Close 57735.00 above VAL 57710.00 | Vwap Pullback: High 57764.80 within 10 of VWAP 57764.88 > Close 57735.00 | Vwap Rejection: Close 57735.00 held 100% of range below VWAP 57764.88",b3620733
8eb0d43e-91ef-4dbc-859f-ff36fa07dcf7,2026-08-14T10:31:40.151733,Trading,Short,A+,95,vwap,57707.2,"Trend: Close 57707.20 below VWAP 57762.45, slope -5.60 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 5.71 >= 1.25 (11670 in 100s -> projected 34957) | Open Interest: OI 2129670 -> 2132130 (+0.12%) | Poc: Close 57707.20 below POC 57742.50 | Vah: Close 57707.20 below VAH 57825.00 | Val: Close 57707.20 below VAL 57710.00 | Vwap Pullback: High 57764.80 within 10 of VWAP 57762.45 > Close 57707.20 | Vwap Rejection: Close 57707.20 held 96% of range below VWAP 57762.45",b3620733
03d42063-69cd-47b1-a5a4-2b50952238d5,2026-08-14T11:24:13.261542,Trading,Short,A+,95,ema,57659.2,"Trend: Close 57659.20 below VWAP 57741.53, slope -2.69 (holding, exits above +4.30) | Pullback: High 57705.20 >= EMA10 57694.07 > Close 57659.20 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.43 >= 1.30 (6180 in 253s -> projected 7321) | Open Interest: OI 2139000 -> 2140710 (+0.08%) | Poc: Close 57659.20 below POC 57742.50 | Vah: Close 57659.20 below VAH 57825.00 | Val: Close 57659.20 below VAL 57695.00 | Vwap Pullback: No pullback to VWAP 57741.53 | Vwap Rejection: Close 57659.20 held 100% of range below VWAP 57741.53",b3620733
7b6102c5-3322-4350-9993-905dc3bc6cd7,2026-08-14T13:28:13.745555,Trading,Short,B,65,ema,57625.4,"Trend: Close 57625.40 below VWAP 57690.67, slope +0.58 (holding, exits above +4.30) | Pullback: High 57635.00 >= EMA10 57628.86 > Close 57625.40 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.87 in Normal band (1440 in 194s -> projected 2230) | Open Interest: OI 2135100 -> 2134320 (-0.04%) | Poc: Close 57625.40 at POC 57627.50 | Vah: Close 57625.40 below VAH 57745.00 | Val: Close 57625.40 above VAL 57570.00 | Vwap Pullback: No pullback to VWAP 57690.67 | Vwap Rejection: Close 57625.40 held 51% of range below VWAP 57690.67",b3620733
0f338c6f-36bd-4151-9865-550f73be37e1,2026-08-14T15:11:05.952058,Trading,Long,A,80,ema+vwap,57736.8,"Trend: Close 57736.80 above VWAP 57699.67, slope +4.84 (entered, exits below +4.30) | Pullback: Low 57708.00 <= EMA10 57736.42 < Close 57736.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 2.88 >= 1.25 (2580 in 66s -> projected 11736) | Open Interest: OI 2111550 -> 2111640 (+0.00%) | Poc: Close 57736.80 above POC 57627.50 | Vah: Close 57736.80 below VAH 57755.00 | Val: Close 57736.80 above VAL 57580.00 | Vwap Pullback: Low 57708.00 within 10 of VWAP 57699.67 < Close 57736.80 | Vwap Rejection: Close 57736.80 held 100% of range above VWAP 57699.67",b3620733
59a9a56a-d98c-4bd4-9ef0-10d0b2ac5797,2026-08-17T09:20:30.548559,Trading,Short,A,80,vwap,57379.6,"Trend: Close 57379.60 below VWAP 57416.00, slope -46.74 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 3.63 >= 1.30 (1860 in 31s -> projected 18266) | Open Interest: OI 2107710 -> 2108640 (+0.04%) | Poc: Close 57379.60 above POC 57322.50 | Vah: Close 57379.60 below VAH 57520.00 | Val: Close 57379.60 above VAL 57320.00 | Vwap Pullback: High 57419.00 within 10 of VWAP 57416.00 > Close 57379.60 | Vwap Rejection: Close 57379.60 held 78% of range below VWAP 57416.00",c6635eac
339eb030-7d5c-4957-a867-4598dba6cf52,2026-08-17T09:21:18.592598,Trading,Long,A+,95,vwap,57422.2,"Trend: Close 57422.20 above VWAP 57415.56, slope +9.13 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 2.41 >= 1.25 (3180 in 79s -> projected 12139) | Open Interest: OI 2107710 -> 2109870 (+0.10%) | Poc: Close 57422.20 above POC 57322.50 | Vah: Close 57422.20 below VAH 57520.00 | Val: Close 57422.20 above VAL 57320.00 | Vwap Pullback: Low 57368.60 within 10 of VWAP 57415.56 < Close 57422.20 | Vwap Rejection: Close 57422.20 held 85% of range above VWAP 57415.56",c6635eac
916e0525-287f-4904-8713-147b986001e5,2026-08-17T09:21:42.603124,Trading,Short,A+,95,vwap,57400.0,"Trend: Close 57400.00 below VWAP 57414.70, slope -5.75 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 2.72 >= 1.25 (4680 in 103s -> projected 13684) | Open Interest: OI 2107710 -> 2109870 (+0.10%) | Poc: Close 57400.00 above POC 57322.50 | Vah: Close 57400.00 below VAH 57520.00 | Val: Close 57400.00 above VAL 57320.00 | Vwap Pullback: High 57431.60 within 10 of VWAP 57414.70 > Close 57400.00 | Vwap Rejection: Close 57400.00 held 50% of range below VWAP 57414.70",c6635eac
14cb63a2-b7f4-43cf-a8f9-d825ce47c81a,2026-08-17T09:26:06.692824,Trading,Long,A,80,vwap,57445.0,"Trend: Close 57445.00 above VWAP 57410.65, slope +5.45 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.15 in Normal band (1530 in 67s -> projected 6882) | Open Interest: OI 2122170 -> 2124660 (+0.12%) | Poc: Close 57445.00 above POC 57352.50 | Vah: Close 57445.00 below VAH 57505.00 | Val: Close 57445.00 above VAL 57350.00 | Vwap Pullback: Low 57415.00 within 10 of VWAP 57410.65 < Close 57445.00 | Vwap Rejection: Close 57445.00 held 91% of range above VWAP 57410.65",c6635eac
e0fb326c-ffe1-4283-9c29-fca3c4ed743e,2026-08-17T09:26:54.742748,Trading,Long,A+,95,vwap,57433.6,"Trend: Close 57433.60 above VWAP 57411.54, slope -2.62 (holding, exits below -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.96 >= 1.25 (4470 in 115s -> projected 11687) | Open Interest: OI 2122170 -> 2124300 (+0.10%) | Poc: Close 57433.60 above POC 57352.50 | Vah: Close 57433.60 below VAH 57505.00 | Val: Close 57433.60 above VAL 57350.00 | Vwap Pullback: Low 57415.00 within 10 of VWAP 57411.54 < Close 57433.60 | Vwap Rejection: Close 57433.60 held 56% of range above VWAP 57411.54",c6635eac
18e7570f-ff14-4ba9-96e2-2171bfbed3eb,2026-08-17T09:27:58.765450,Trading,Short,A+,95,vwap,57400.0,"Trend: Close 57400.00 below VWAP 57411.73, slope -5.38 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.67 >= 1.25 (5940 in 179s -> projected 9968) | Open Interest: OI 2122170 -> 2126460 (+0.20%) | Poc: Close 57400.00 above POC 57352.50 | Vah: Close 57400.00 below VAH 57505.00 | Val: Close 57400.00 above VAL 57350.00 | Vwap Pullback: High 57448.00 within 10 of VWAP 57411.73 > Close 57400.00 | Vwap Rejection: Close 57400.00 held 100% of range below VWAP 57411.73",c6635eac
60f90e3a-311f-4cb6-9bdc-a38834024388,2026-08-17T09:30:50.823654,Trading,Short,A,80,vwap,57375.2,"Trend: Close 57375.20 below VWAP 57409.33, slope -34.78 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 2.01 >= 1.25 (2160 in 51s -> projected 12750) | Open Interest: OI 2127120 -> 2128050 (+0.04%) | Poc: Close 57375.20 above POC 57362.50 | Vah: Close 57375.20 below VAH 57485.00 | Val: Close 57375.20 above VAL 57350.00 | Vwap Pullback: High 57400.80 within 10 of VWAP 57409.33 > Close 57375.20 | Vwap Rejection: Close 57375.20 held 66% of range below VWAP 57409.33",c6635eac
93926f74-0269-4473-96d0-df34a9247a4b,2026-08-17T09:32:50.869865,Trading,Short,A+,95,vwap,57370.0,"Trend: Close 57370.00 below VWAP 57408.13, slope -4.44 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.52 >= 1.25 (5490 in 171s -> projected 9639) | Open Interest: OI 2127120 -> 2128740 (+0.08%) | Poc: Close 57370.00 at POC 57362.50 | Vah: Close 57370.00 below VAH 57485.00 | Val: Close 57370.00 above VAL 57350.00 | Vwap Pullback: High 57404.00 within 10 of VWAP 57408.13 > Close 57370.00 | Vwap Rejection: Close 57370.00 held 81% of range below VWAP 57408.13",c6635eac
fb23b328-e975-487d-95ff-65a219ef94f9,2026-08-17T09:41:51.056728,Trading,Long,A,80,vwap,57438.8,"Trend: Close 57438.80 above VWAP 57407.21, slope +6.00 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.32 >= 1.30 (3330 in 111s -> projected 8995) | Open Interest: OI 2130330 -> 2130840 (+0.02%) | Poc: Close 57438.80 above POC 57377.50 | Vah: Close 57438.80 below VAH 57455.00 | Val: Close 57438.80 above VAL 57350.00 | Vwap Pullback: Low 57390.80 within 10 of VWAP 57407.21 < Close 57438.80 | Vwap Rejection: Close 57438.80 held 81% of range above VWAP 57407.21",c6635eac
8d516070-96a0-4ed6-897b-77c3f02cb60e,2026-08-17T10:18:17.783701,Trading,Short,A,80,vwap,57345.0,"Trend: Close 57345.00 below VWAP 57406.85, slope -10.91 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 3.20 >= 1.30 (15840 in 198s -> projected 24026) | Open Interest: OI 2132880 -> 2133060 (+0.01%) | Poc: Close 57345.00 below POC 57402.50 | Vah: Close 57345.00 below VAH 57450.00 | Val: Close 57345.00 below VAL 57350.00 | Vwap Pullback: High 57425.80 within 10 of VWAP 57406.85 > Close 57345.00 | Vwap Rejection: Close 57345.00 held 100% of range below VWAP 57406.85",c6635eac
1d0d97cf-95bb-42ef-b021-9ba4f17f4f07,2026-08-17T14:40:47.079260,Trading,Long,A,80,ema,57815.0,"Trend: Close 57815.00 above VWAP 57545.62, slope +0.43 (holding, exits below -4.30) | Pullback: Low 57800.00 <= EMA10 57810.94 < Close 57815.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 6.47 >= 1.25 (6000 in 47s -> projected 38233) | Open Interest: OI 2084070 -> 2084070 (+0.00%) | Poc: Close 57815.00 above POC 57332.50 | Vah: Close 57815.00 above VAH 57680.00 | Val: Close 57815.00 above VAL 57275.00 | Vwap Pullback: No pullback to VWAP 57545.62 | Vwap Rejection: Close 57815.00 held 100% of range above VWAP 57545.62",c6635eac
b0b56dc8-0858-4edb-8cdf-fa1d91f645ae,2026-08-17T15:08:43.726315,Trading,Long,B,65,ema,57868.0,"Trend: Close 57868.00 above VWAP 57579.53, slope +3.67 (holding, exits below -4.30) | Pullback: Low 57840.00 <= EMA10 57841.35 < Close 57868.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.89 in Normal band (3660 in 224s -> projected 4908) | Open Interest: OI 2062590 -> 2062890 (+0.01%) | Poc: Close 57868.00 above POC 57332.50 | Vah: Close 57868.00 above VAH 57810.00 | Val: Close 57868.00 above VAL 57275.00 | Vwap Pullback: No pullback to VWAP 57579.53 | Vwap Rejection: Close 57868.00 held 72% of range above VWAP 57579.53",c6635eac
ab1eb697-42d0-4391-a4d5-5ed09b1eb965,2026-08-17T15:27:16.307056,Trading,Long,A,80,ema,57869.0,"Trend: Close 57869.00 above VWAP 57594.32, slope +4.36 (entered, exits below +4.30) | Pullback: Low 57835.00 <= EMA10 57852.72 < Close 57869.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 3.17 >= 1.25 (8760 in 136s -> projected 19280) | Open Interest: OI 2059530 -> 2060550 (+0.05%) | Poc: Close 57869.00 above POC 57852.50 | Vah: Close 57869.00 below VAH 57905.00 | Val: Close 57869.00 above VAL 57395.00 | Vwap Pullback: No pullback to VWAP 57594.32 | Vwap Rejection: Close 57869.00 held 100% of range above VWAP 57594.32",c6635eac
cfa780ef-8af1-41b4-9e67-8cbdb41f2d72,2026-08-17T15:28:10.328813,Trading,Long,A+,95,ema,57856.6,"Trend: Close 57856.60 above VWAP 57595.43, slope -1.64 (holding, exits below -4.30) | Pullback: Low 57834.20 <= EMA10 57850.47 < Close 57856.60 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 2.89 >= 1.25 (11160 in 190s -> projected 17591) | Open Interest: OI 2059530 -> 2065860 (+0.31%) | Poc: Close 57856.60 at POC 57852.50 | Vah: Close 57856.60 below VAH 57905.00 | Val: Close 57856.60 above VAL 57395.00 | Vwap Pullback: No pullback to VWAP 57595.43 | Vwap Rejection: Close 57856.60 held 61% of range above VWAP 57595.43",c6635eac
0f08f0fd-2f00-4948-bf89-f9d69f0e4e1b,2026-08-18T09:15:01.374350,Startup,,,,,,Session started symbol=BANKNIFTY26AUGFUT seed_bars=36 expected_bars=36,fd8e6f05
366c2dd0-2d87-4b64-942b-d27285bc795f,2026-08-18T10:31:01.103352,Trading,Short,B,65,ema+vwap,57466.0,"Trend: Close 57466.00 below VWAP 57513.70, slope -4.36 (entered, exits above -4.30) | Pullback: High 57505.00 >= EMA10 57474.75 > Close 57466.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.25 in Normal band (2370 in 61s -> projected 11636) | Open Interest: OI 2081790 -> 2082660 (+0.04%) | Poc: Close 57466.00 above POC 57442.50 | Vah: Close 57466.00 below VAH 57570.00 | Val: Close 57466.00 above VAL 57430.00 | Vwap Pullback: High 57505.00 within 10 of VWAP 57513.70 > Close 57466.00 | Vwap Rejection: Close 57466.00 held 100% of range below VWAP 57513.70",fd8e6f05
af05d591-2420-42ac-b490-364181da2623,2026-08-18T10:31:43.158028,Trading,Short,A,80,ema+vwap,57465.0,"Trend: Close 57465.00 below VWAP 57513.63, slope -2.00 (holding, exits above +4.30) | Pullback: High 57505.00 >= EMA10 57474.57 > Close 57465.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.82 in Normal band (2640 in 103s -> projected 7678) | Open Interest: OI 2081790 -> 2082990 (+0.06%) | Poc: Close 57465.00 above POC 57442.50 | Vah: Close 57465.00 below VAH 57570.00 | Val: Close 57465.00 above VAL 57430.00 | Vwap Pullback: High 57505.00 within 10 of VWAP 57513.63 > Close 57465.00 | Vwap Rejection: Close 57465.00 held 100% of range below VWAP 57513.63",fd8e6f05
2c061979-4873-4797-94d2-473e6ad3a83b,2026-08-18T13:21:34.559646,Trading,Short,B,65,ema+vwap,57425.0,"Trend: Close 57425.00 below VWAP 57456.09, slope -6.51 (entered, exits above -4.30) | Pullback: High 57460.80 >= EMA10 57443.19 > Close 57425.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.84 in Normal band (390 in 95s -> projected 1237) | Open Interest: OI 2076600 -> 2076840 (+0.01%) | Poc: Close 57425.00 below POC 57452.50 | Vah: Close 57425.00 below VAH 57490.00 | Val: Close 57425.00 above VAL 57345.00 | Vwap Pullback: High 57460.80 within 10 of VWAP 57456.09 > Close 57425.00 | Vwap Rejection: Close 57425.00 held 100% of range below VWAP 57456.09",fd8e6f05
6b820815-cd9d-4104-acda-a9018f453f0e,2026-08-18T13:57:49.316617,Trading,Short,B,65,ema,57400.0,"Trend: Close 57400.00 below VWAP 57453.92, slope -2.73 (holding, exits above +4.30) | Pullback: High 57426.40 >= EMA10 57423.88 > Close 57400.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.86 in Normal band (660 in 169s -> projected 1169) | Open Interest: OI 2072190 -> 2072220 (+0.00%) | Poc: Close 57400.00 at POC 57402.50 | Vah: Close 57400.00 below VAH 57485.00 | Val: Close 57400.00 above VAL 57345.00 | Vwap Pullback: No pullback to VWAP 57453.92 | Vwap Rejection: Close 57400.00 held 100% of range below VWAP 57453.92",fd8e6f05
